raw_allocation_id,source_file,pdf_page,budget_book_page,fiscal_year,account_code,account_name,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,pdf_revenue_detail_name,pdf_department_name,pdf_revenue_amount_thousand_yen,allocation_sequence,pdf_target_program_name,target_budget_book_page,raw_text,parse_status,parse_note
ra_2026_national_health_insurance_291_011,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,02,一般管理,保健福祉政策部,776034,1,国民健康保険事業管理運営,591,"2 一般管理(保健福祉政策部) 776,034
充当事業:国民健康保険事業管理運営・P591",parsed,
ra_2026_national_health_insurance_291_012,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,05,運営協議会,保健福祉政策部,524,1,国民健康保険運営協議会運営,593,"5 運営協議会(保健福祉政策部) 524
充当事業:国民健康保険運営協議会運営・P593",parsed,
ra_2026_national_health_insurance_291_013,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,06,趣旨普及,保健福祉政策部,4644,1,国民健康保険事業趣旨普及,593,"6 趣旨普及(保健福祉政策部) 4,644
充当事業:国民健康保険事業趣旨普及・P593",parsed,
ra_2026_national_health_insurance_291_014,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,07,連合会,保健福祉政策部,16525,1,国民健康保険団体連合会負担金,593,"7 連合会(保健福祉政策部) 16,525
充当事業:国民健康保険団体連合会負担金・P593",parsed,
ra_2026_national_health_insurance_291_015,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,11,一般管理(保険料滞納整理),保健福祉政策部,210065,1,保険料滞納整理,591,"11 一般管理(保険料滞納整理)(保健福祉政策部) 210,065
充当事業:保険料滞納整理・P591",parsed,
ra_2026_national_health_insurance_291_016,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,16,審査支払手数料,保健福祉政策部,88212,1,審査支払手数料,595,"16 審査支払手数料(保健福祉政策部) 88,212
充当事業:審査支払手数料・P595",parsed,
ra_2026_national_health_insurance_291_017,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,保険基盤安定繰入金(保険料軽減分),04,医療給付費分(納付金),保健福祉政策部,1678245,1,医療給付費分納付金,613,"4 医療給付費分(納付金)(保健福祉政策部) 1,678,245
充当事業:医療給付費分納付金・P613",parsed,
ra_2026_national_health_insurance_291_018,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,保険基盤安定繰入金(保険料軽減分),05,後期高齢者支援金分(納付金),保健福祉政策部,601829,1,後期高齢者支援金等分納付金,615,"5 後期高齢者支援金分(納付金)(保健福祉政策部) 601,829
充当事業:後期高齢者支援金等分納付金・P615",parsed,
ra_2026_national_health_insurance_291_019,r8tousyoyosanallpage.pdf,291,575,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,保険基盤安定繰入金(保険料軽減分),06,介護納付金分(納付金),保健福祉政策部,237473,1,介護納付金分納付金,617,"6 介護納付金分(納付金)(保健福祉政策部) 237,473
充当事業:介護納付金分納付金・P617",parsed,
ra_2026_national_health_insurance_292_001,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,保険基盤安定繰入金(保険料軽減分),07,子ども・子育て支援金分(納付金),保健福祉政策部,69677,1,子ども・子育て支援金分納付金,619,"7 子ども・子育て支援金分(納付金)(保健福祉政策部) 69,677
充当事業:子ども・子育て支援金分納付金・P619",parsed,
ra_2026_national_health_insurance_292_002,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,保険基盤安定繰入金(保険者支援分),04,医療給付費分(納付金),保健福祉政策部,1081248,1,医療給付費分納付金,613,"4 医療給付費分(納付金)(保健福祉政策部) 1,081,248
充当事業:医療給付費分納付金・P613",parsed,
ra_2026_national_health_insurance_292_003,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,保険基盤安定繰入金(保険者支援分),05,後期高齢者支援金分(納付金),保健福祉政策部,389720,1,後期高齢者支援金等分納付金,615,"5 後期高齢者支援金分(納付金)(保健福祉政策部) 389,720
充当事業:後期高齢者支援金等分納付金・P615",parsed,
ra_2026_national_health_insurance_292_004,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,保険基盤安定繰入金(保険者支援分),06,介護納付金分(納付金),保健福祉政策部,134495,1,介護納付金分納付金,617,"6 介護納付金分(納付金)(保健福祉政策部) 134,495
充当事業:介護納付金分納付金・P617",parsed,
ra_2026_national_health_insurance_292_005,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,保険基盤安定繰入金(保険者支援分),07,子ども・子育て支援金分(納付金),保健福祉政策部,34129,1,子ども・子育て支援金分納付金,619,"7 子ども・子育て支援金分(納付金)(保健福祉政策部) 34,129
充当事業:子ども・子育て支援金分納付金・P619",parsed,
ra_2026_national_health_insurance_292_006,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,08,未就学児均等割保険料繰入金,01,医療給付費分(納付金),保健福祉政策部,48170,1,医療給付費分納付金,613,"1 医療給付費分(納付金)(保健福祉政策部) 48,170
充当事業:医療給付費分納付金・P613",parsed,
ra_2026_national_health_insurance_292_007,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,08,未就学児均等割保険料繰入金,02,後期高齢者支援金分(納付金),保健福祉政策部,17274,1,後期高齢者支援金等分納付金,615,"2 後期高齢者支援金分(納付金)(保健福祉政策部) 17,274
充当事業:後期高齢者支援金等分納付金・P615",parsed,
ra_2026_national_health_insurance_292_008,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,08,未就学児均等割保険料繰入金,03,子ども・子育て支援金分(納付金),保健福祉政策部,1883,1,子ども・子育て支援金分納付金,619,"3 子ども・子育て支援金分(納付金)(保健福祉政策部) 1,883
充当事業:子ども・子育て支援金分納付金・P619",parsed,
ra_2026_national_health_insurance_292_009,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,09,産前産後保険料繰入金,01,医療給付費分(納付金),保健福祉政策部,30283,1,医療給付費分納付金,613,"1 医療給付費分(納付金)(保健福祉政策部) 30,283
充当事業:医療給付費分納付金・P613",parsed,
ra_2026_national_health_insurance_292_010,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,09,産前産後保険料繰入金,02,後期高齢者支援金分(納付金),保健福祉政策部,10611,1,後期高齢者支援金等分納付金,615,"2 後期高齢者支援金分(納付金)(保健福祉政策部) 10,611
充当事業:後期高齢者支援金等分納付金・P615",parsed,
ra_2026_national_health_insurance_292_011,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,09,産前産後保険料繰入金,03,介護納付金分,保健福祉政策部,994,1,介護納付金分納付金,617,"3 介護納付金分(保健福祉政策部) 994
充当事業:介護納付金分納付金・P617",parsed,
ra_2026_national_health_insurance_292_012,r8tousyoyosanallpage.pdf,292,577,2026,national_health_insurance,国民健康保険事業会計,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,09,産前産後保険料繰入金,04,子ども・子育て支援金分(納付金),保健福祉政策部,1039,1,子ども・子育て支援金分納付金,619,"4 子ども・子育て支援金分(納付金)(保健福祉政策部) 1,039
充当事業:子ども・子育て支援金分納付金・P619",parsed,
ra_2026_latter_stage_elderly_healthcare_330_001,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,01,職員給与費,保健福祉政策部,203106,1,後期高齢者医療会計関係事務従事職員の人件費,675,"1 職員給与費(保健福祉政策部) 203,106
充当事業:後期高齢者医療会計関係事務従事職員の人件費・P675",parsed,
ra_2026_latter_stage_elderly_healthcare_330_002,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,01,職員給与費,保健福祉政策部,,2,後期高齢者医療会計関係職員の人件費,675,"1 職員給与費(保健福祉政策部) 203,106
充当事業:後期高齢者医療会計関係職員の人件費・P675",parsed,
ra_2026_latter_stage_elderly_healthcare_330_003,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,01,職員給与費,保健福祉政策部,,3,会計年度任用職員の人件費(保健福祉政策部),675,"1 職員給与費(保健福祉政策部) 203,106
充当事業:会計年度任用職員の人件費(保健福祉政策部)・P675",parsed,
ra_2026_latter_stage_elderly_healthcare_330_004,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,02,一般管理(管理運営),保健福祉政策部,170971,1,後期高齢者医療管理運営,669,"2 一般管理(管理運営)(保健福祉政策部) 170,971
充当事業:後期高齢者医療管理運営・P669",parsed,
ra_2026_latter_stage_elderly_healthcare_330_005,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,03,一般管理(徴収事務),保健福祉政策部,89933,1,後期高齢者医療保険料徴収事務,669,"3 一般管理(徴収事務)(保健福祉政策部) 89,933
充当事業:後期高齢者医療保険料徴収事務・P669",parsed,
ra_2026_latter_stage_elderly_healthcare_330_006,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,04,事務費負担金,保健福祉政策部,406052,1,広域連合事務費負担金,671,"4 事務費負担金(保健福祉政策部) 406,052
充当事業:広域連合事務費負担金・P671",parsed,
ra_2026_latter_stage_elderly_healthcare_330_007,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,職員給与費等繰入金,05,一般管理(健康診査),保健福祉政策部,37807,1,後期高齢者健康診査,673,"5 一般管理(健康診査)(保健福祉政策部) 37,807
充当事業:後期高齢者健康診査・P673",parsed,
ra_2026_latter_stage_elderly_healthcare_330_008,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,02,療養給付費繰入金,01,広域連合療養給付費負担金,保健福祉政策部,7064085,1,広域連合療養給付費負担金,671,"1 広域連合療養給付費負担金(保健福祉政策部) 7,064,085
充当事業:広域連合療養給付費負担金・P671",parsed,
ra_2026_latter_stage_elderly_healthcare_330_009,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,03,保険基盤安定繰入金,02,広域連合保険料等負担金,保健福祉政策部,1722772,1,保険基盤安定負担金,671,"2 広域連合保険料等負担金(保健福祉政策部) 1,722,772
充当事業:保険基盤安定負担金・P671",parsed,
ra_2026_latter_stage_elderly_healthcare_330_010,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,保険料軽減措置繰入金,01,保険料軽減措置負担金,保健福祉政策部,527000,1,保険料軽減措置負担金,671,"1 保険料軽減措置負担金(保健福祉政策部) 527,000
充当事業:保険料軽減措置負担金・P671",parsed,
ra_2026_latter_stage_elderly_healthcare_330_011,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,健康診査費繰入金,01,後期高齢者健康診査,保健福祉政策部,307271,1,後期高齢者健康診査,673,"1 後期高齢者健康診査(保健福祉政策部) 307,271
充当事業:後期高齢者健康診査・P673",parsed,
ra_2026_latter_stage_elderly_healthcare_330_012,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,葬祭費繰入金,01,葬祭費,保健福祉政策部,119720,1,葬祭費,669,"1 葬祭費(保健福祉政策部) 119,720
充当事業:葬祭費・P669",parsed,
ra_2026_latter_stage_elderly_healthcare_330_013,r8tousyoyosanallpage.pdf,330,653,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,63,繰入金,01,一般会計繰入金,01,一般会計繰入金,07,その他一般会計繰入金,01,予備費,保健福祉政策部,30000,1,予備費,679,"1 予備費(保健福祉政策部) 30,000
充当事業:予備費・P679",parsed,
ra_2026_long_term_care_insurance_358_001,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,01,居宅介護サービス給付費,高齢福祉部,4596143,1,居宅介護サービス給付費,759,"1 居宅介護サービス給付費(高齢福祉部) 4,596,143
充当事業:居宅介護サービス給付費・P759",parsed,
ra_2026_long_term_care_insurance_358_002,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,02,施設介護サービス給付費,高齢福祉部,3685728,1,施設介護サービス給付費,759,"2 施設介護サービス給付費(高齢福祉部) 3,685,728
充当事業:施設介護サービス給付費・P759",parsed,
ra_2026_long_term_care_insurance_358_003,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,03,居宅介護福祉用具購入費,高齢福祉部,25006,1,居宅介護福祉用具購入費,761,"3 居宅介護福祉用具購入費(高齢福祉部) 25,006
充当事業:居宅介護福祉用具購入費・P761",parsed,
ra_2026_long_term_care_insurance_358_004,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,04,居宅介護住宅改修費,高齢福祉部,38237,1,居宅介護住宅改修費,761,"4 居宅介護住宅改修費(高齢福祉部) 38,237
充当事業:居宅介護住宅改修費・P761",parsed,
ra_2026_long_term_care_insurance_358_005,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,05,居宅介護サービス計画費,高齢福祉部,1051383,1,居宅介護サービス計画給付費,761,"5 居宅介護サービス計画費(高齢福祉部) 1,051,383
充当事業:居宅介護サービス計画給付費・P761",parsed,
ra_2026_long_term_care_insurance_358_006,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,10,審査支払手数料,高齢福祉部,22743,1,審査支払手数料,765,"10 審査支払手数料(高齢福祉部) 22,743
充当事業:審査支払手数料・P765",parsed,
ra_2026_long_term_care_insurance_358_007,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,11,高額介護サービス費,高齢福祉部,632281,1,高額介護サービス費,767,"11 高額介護サービス費(高齢福祉部) 632,281
充当事業:高額介護サービス費・P767",parsed,
ra_2026_long_term_care_insurance_358_008,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,16,地域密着型介護サービス給付費,高齢福祉部,2568470,1,地域密着型介護サービス給付費,763,"16 地域密着型介護サービス給付費(高齢福祉部) 2,568,470
充当事業:地域密着型介護サービス給付費・P763",parsed,
ra_2026_long_term_care_insurance_358_009,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,17,地域密着型介護予防サービス給付費,高齢福祉部,9609,1,地域密着型介護予防サービス給付費,769,"17 地域密着型介護予防サービス給付費(高齢福祉部) 9,609
充当事業:地域密着型介護予防サービス給付費・P769",parsed,
ra_2026_long_term_care_insurance_358_010,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,18,特定入所者介護サービス費,高齢福祉部,178270,1,特定入所者介護サービス費,773,"18 特定入所者介護サービス費(高齢福祉部) 178,270
充当事業:特定入所者介護サービス費・P773",parsed,
ra_2026_long_term_care_insurance_358_011,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,19,特定入所者介護予防サービス費,高齢福祉部,108,1,特定入所者介護予防サービス費,773,"19 特定入所者介護予防サービス費(高齢福祉部) 108
充当事業:特定入所者介護予防サービス費・P773",parsed,
ra_2026_long_term_care_insurance_358_012,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,20,介護予防サービス給付費,高齢福祉部,358316,1,介護予防サービス給付費,769,"20 介護予防サービス給付費(高齢福祉部) 358,316
充当事業:介護予防サービス給付費・P769",parsed,
ra_2026_long_term_care_insurance_358_013,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,21,介護予防福祉用具購入費,高齢福祉部,4580,1,介護予防福祉用具購入費,771,"21 介護予防福祉用具購入費(高齢福祉部) 4,580
充当事業:介護予防福祉用具購入費・P771",parsed,
ra_2026_long_term_care_insurance_358_014,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,22,介護予防住宅改修費,高齢福祉部,21561,1,介護予防住宅改修費,771,"22 介護予防住宅改修費(高齢福祉部) 21,561
充当事業:介護予防住宅改修費・P771",parsed,
ra_2026_long_term_care_insurance_358_015,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,23,介護予防サービス計画給付費,高齢福祉部,65199,1,介護予防サービス計画給付費,771,"23 介護予防サービス計画給付費(高齢福祉部) 65,199
充当事業:介護予防サービス計画給付費・P771",parsed,
ra_2026_long_term_care_insurance_358_016,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,24,高額介護予防サービス費,高齢福祉部,1338,1,高額介護予防サービス費,767,"24 高額介護予防サービス費(高齢福祉部) 1,338
充当事業:高額介護予防サービス費・P767",parsed,
ra_2026_long_term_care_insurance_358_017,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,30,地域包括支援センター運営委託,高齢福祉部,8845,1,地域包括支援センター運営委託,785,"30 地域包括支援センター運営委託(高齢福祉部) 8,845
充当事業:地域包括支援センター運営委託・P785",parsed,
ra_2026_long_term_care_insurance_358_018,r8tousyoyosanallpage.pdf,358,333,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,33,高齢者おむつ支給,高齢福祉部,41829,1,高齢者おむつ支給,785,"33 高齢者おむつ支給(高齢福祉部) 41,829
充当事業:高齢者おむつ支給・P785",parsed,
ra_2026_long_term_care_insurance_359_001,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,35,住宅改修アドバイザー派遣,高齢福祉部,333,1,住宅改修アドバイザー派遣,785,"35 住宅改修アドバイザー派遣(高齢福祉部) 333
充当事業:住宅改修アドバイザー派遣・P785",parsed,
ra_2026_long_term_care_insurance_359_002,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,36,介護給付適正化事業,高齢福祉部,779,1,介護給付適正化事業,785,"36 介護給付適正化事業(高齢福祉部) 779
充当事業:介護給付適正化事業・P785",parsed,
ra_2026_long_term_care_insurance_359_003,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,45,高額医療合算介護サービス費,高齢福祉部,115843,1,高額医療合算介護サービス費,775,"45 高額医療合算介護サービス費(高齢福祉部) 115,843
充当事業:高額医療合算介護サービス費・P775",parsed,
ra_2026_long_term_care_insurance_359_004,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,46,高額医療合算介護予防サービス費,高齢福祉部,1223,1,高額医療合算介護予防サービス費,775,"46 高額医療合算介護予防サービス費(高齢福祉部) 1,223
充当事業:高額医療合算介護予防サービス費・P775",parsed,
ra_2026_long_term_care_insurance_359_005,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,56,認知症ケア推進事業,高齢福祉部,8395,1,認知症ケア推進事業,787,"56 認知症ケア推進事業(高齢福祉部) 8,395
充当事業:認知症ケア推進事業・P787",parsed,
ra_2026_long_term_care_insurance_359_006,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,57,サービス・活動事業,高齢福祉部,62788,1,サービス・活動事業,789,"57 サービス・活動事業(高齢福祉部) 62,788
充当事業:サービス・活動事業・P789",parsed,
ra_2026_long_term_care_insurance_359_007,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,58,高額介護サービス費相当等事業費,高齢福祉部,2670,1,高額介護サービス費相当等事業費,789,"58 高額介護サービス費相当等事業費(高齢福祉部) 2,670
充当事業:高額介護サービス費相当等事業費・P789",parsed,
ra_2026_long_term_care_insurance_359_008,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,63,家族介護支援事業,高齢福祉部,937,1,家族介護支援事業,787,"63 家族介護支援事業(高齢福祉部) 937
充当事業:家族介護支援事業・P787",parsed,
ra_2026_long_term_care_insurance_359_009,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,64,総合事業指定事業者実施サービス等諸費,高齢福祉部,344242,1,総合事業指定事業者実施サービス等諸費,789,"64 総合事業指定事業者実施サービス等諸費(高齢福祉部) 344,242
充当事業:総合事業指定事業者実施サービス等諸費・P789",parsed,
ra_2026_long_term_care_insurance_359_010,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,65,成年後見制度,保健福祉政策部,5603,1,成年後見報酬助成,787,"65 成年後見制度(保健福祉政策部) 5,603
充当事業:成年後見報酬助成・P787",parsed,
ra_2026_long_term_care_insurance_359_011,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,66,高齢者安心コール,高齢福祉部,8857,1,高齢者安心コール,787,"66 高齢者安心コール(高齢福祉部) 8,857
充当事業:高齢者安心コール・P787",parsed,
ra_2026_long_term_care_insurance_359_012,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,01,現年度分特別徴収分,67,重層的支援体制整備事業繰出金,高齢福祉部,195871,1,重層的支援体制整備事業繰出金,783,"67 重層的支援体制整備事業繰出金(高齢福祉部) 195,871
充当事業:重層的支援体制整備事業繰出金・P783",parsed,
ra_2026_long_term_care_insurance_359_013,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,02,現年度分普通徴収分,01,居宅介護サービス給付費,高齢福祉部,2470958,1,居宅介護サービス給付費,759,"1 居宅介護サービス給付費(高齢福祉部) 2,470,958
充当事業:居宅介護サービス給付費・P759",parsed,
ra_2026_long_term_care_insurance_359_014,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,03,滞納繰越分普通徴収分,01,居宅介護サービス給付費,高齢福祉部,25854,1,居宅介護サービス給付費,759,"1 居宅介護サービス給付費(高齢福祉部) 25,854
充当事業:居宅介護サービス給付費・P759",parsed,
ra_2026_long_term_care_insurance_359_015,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,03,滞納繰越分普通徴収分,52,第1号被保険者保険料還付金,高齢福祉部,43384,1,第1号被保険者保険料還付金,781,"52 第1号被保険者保険料還付金(高齢福祉部) 43,384
充当事業:第1号被保険者保険料還付金・P781",parsed,
ra_2026_long_term_care_insurance_359_016,r8tousyoyosanallpage.pdf,359,711,2026,long_term_care_insurance,介護保険事業会計,41,保険料,01,介護保険料,01,第1号被保険者保険料,03,滞納繰越分普通徴収分,53,第1号被保険者保険料延滞金還付金,高齢福祉部,11,1,第1号被保険者保険料延滞金還付金,781,"53 第1号被保険者保険料延滞金還付金(高齢福祉部) 11
充当事業:第1号被保険者保険料延滞金還付金・P781",parsed,
